timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2022-06-14T00:00:00.000Z";"2022-06-14T23:59:59.999Z";"2022-06-14T05:52:00.000Z";"2022-06-14T02:07:00.000Z";"2781";0.3021534995;0.309599932;0.2832285705;0.3089232158;181406715.07;2122085453.14;"2022-06-14T23:59:59.999Z"
"2022-06-13T00:00:00.000Z";"2022-06-13T23:59:59.999Z";"2022-06-13T00:37:00.000Z";"2022-06-13T09:03:00.000Z";"2781";0.3267620269;0.3273324484;0.2890948482;0.3020709509;235772438.07;2074320771.73;"2022-06-13T23:59:59.999Z"
"2022-06-12T00:00:00.000Z";"2022-06-12T23:59:59.999Z";"2022-06-12T00:15:00.000Z";"2022-06-12T05:31:00.000Z";"2781";0.3471463508;0.3510978283;0.3249774452;0.326954973;108432942.9;2245200026.68;"2022-06-12T23:59:59.999Z"
"2022-06-11T00:00:00.000Z";"2022-06-11T23:59:59.999Z";"2022-06-11T05:10:00.000Z";"2022-06-11T15:52:00.000Z";"2781";0.3688649582;0.3791106763;0.339048181;0.34693206;103773595.86;2382383148.97;"2022-06-11T23:59:59.999Z"
"2022-06-10T00:00:00.000Z";"2022-06-10T23:59:59.999Z";"2022-06-10T00:07:00.000Z";"2022-06-10T23:37:00.000Z";"2781";0.4037314594;0.4041941585;0.3675512466;0.3688672333;113984356.8;2533012555.39;"2022-06-10T23:59:59.999Z"
"2022-06-09T00:00:00.000Z";"2022-06-09T23:59:59.999Z";"2022-06-09T09:37:00.000Z";"2022-06-09T23:18:00.000Z";"2781";0.4169247446;0.4174588645;0.4011936198;0.4037825701;153734203.79;2772776805.31;"2022-06-09T23:59:59.999Z"
"2022-06-08T00:00:00.000Z";"2022-06-08T23:59:59.999Z";"2022-06-08T22:25:00.000Z";"2022-06-08T00:01:00.000Z";"2781";0.3993513458;0.429944816;0.399192899;0.4169117267;171881992.01;2862935462.93;"2022-06-08T23:59:59.999Z"
"2022-06-07T00:00:00.000Z";"2022-06-07T23:59:59.999Z";"2022-06-07T00:00:00.000Z";"2022-06-07T02:33:00.000Z";"2781";0.4129669824;0.4129669824;0.3780866416;0.3993135893;107880888.49;2742089594.33;"2022-06-07T23:59:59.999Z"
"2022-06-06T00:00:00.000Z";"2022-06-06T23:59:59.999Z";"2022-06-06T10:53:00.000Z";"2022-06-06T00:00:00.000Z";"2781";0.3913406341;0.4235801569;0.3913406341;0.4130056091;109510772.6;2836113899.26;"2022-06-06T23:59:59.999Z"
"2022-06-05T00:00:00.000Z";"2022-06-05T23:59:59.999Z";"2022-06-05T13:14:00.000Z";"2022-06-05T02:01:00.000Z";"2781";0.3880989854;0.4020102615;0.3802396909;0.3912062574;98276524.73;2686469050.62;"2022-06-05T23:59:59.999Z"
"2022-06-04T00:00:00.000Z";"2022-06-04T23:59:59.999Z";"2022-06-04T22:58:00.000Z";"2022-06-04T04:02:00.000Z";"2781";0.3812634891;0.3899870122;0.3680899685;0.3880924405;72933963.74;2665086523.36;"2022-06-04T23:59:59.999Z"
"2022-06-03T00:00:00.000Z";"2022-06-03T23:59:59.999Z";"2022-06-03T02:04:00.000Z";"2022-06-03T14:43:00.000Z";"2781";0.3951377161;0.3962910714;0.3727758226;0.3811964249;87997070.86;2617731150.84;"2022-06-03T23:59:59.999Z"
"2022-06-02T00:00:00.000Z";"2022-06-02T23:59:59.999Z";"2022-06-02T23:31:00.000Z";"2022-06-02T05:16:00.000Z";"2781";0.3849484755;0.3965220374;0.377452271;0.3951738509;108089382.07;2713716774.78;"2022-06-02T23:59:59.999Z"
"2022-06-01T00:00:00.000Z";"2022-06-01T23:59:59.999Z";"2022-06-01T01:32:00.000Z";"2022-06-01T20:34:00.000Z";"2781";0.4105815382;0.4249339603;0.3767697803;0.3850551139;198214668.39;2644238552.41;"2022-06-01T23:59:59.999Z"
"2022-05-31T00:00:00.000Z";"2022-05-31T23:59:59.999Z";"2022-05-31T03:17:00.000Z";"2022-05-31T14:08:00.000Z";"2781";0.4197599863;0.4235003602;0.3972763434;0.4104602529;160903065.89;2818043881.73;"2022-05-31T23:59:59.999Z"
"2022-05-30T00:00:00.000Z";"2022-05-30T23:59:59.999Z";"2022-05-30T23:26:00.000Z";"2022-05-30T00:13:00.000Z";"2781";0.3783204402;0.4222688704;0.3771851394;0.419739451;135622112.31;2880775240.46;"2022-05-30T23:59:59.999Z"
"2022-05-29T00:00:00.000Z";"2022-05-29T23:59:59.999Z";"2022-05-29T23:21:00.000Z";"2022-05-29T02:28:00.000Z";"2781";0.3675299031;0.3790415231;0.3538153898;0.3783400705;95337248.1;2596641708.68;"2022-05-29T23:59:59.999Z"
"2022-05-28T00:00:00.000Z";"2022-05-28T23:59:59.999Z";"2022-05-28T00:43:00.000Z";"2022-05-28T02:46:00.000Z";"2781";0.3638008163;0.3711924068;0.3561860539;0.3675717454;103254389.87;2522736509.43;"2022-05-28T23:59:59.999Z"
"2022-05-27T00:00:00.000Z";"2022-05-27T23:59:59.999Z";"2022-05-27T00:33:00.000Z";"2022-05-27T19:21:00.000Z";"2781";0.380534387;0.3837103831;0.3568812108;0.3594361317;143781836.13;2466900317.89;"2022-05-27T23:59:59.999Z"
"2022-05-26T00:00:00.000Z";"2022-05-26T23:59:59.999Z";"2022-05-26T00:37:00.000Z";"2022-05-26T13:19:00.000Z";"2781";0.4049824763;0.4113694561;0.3686352978;0.3807790659;162560229.18;2613382887.82;"2022-05-26T23:59:59.999Z"
"2022-05-25T00:00:00.000Z";"2022-05-25T23:59:59.999Z";"2022-05-25T02:52:00.000Z";"2022-05-25T12:02:00.000Z";"2781";0.4182523988;0.4209880338;0.400234753;0.4048815592;124203274.23;2758560952.26;"2022-05-25T23:59:59.999Z"
"2022-05-24T00:00:00.000Z";"2022-05-24T23:59:59.999Z";"2022-05-24T04:50:00.000Z";"2022-05-24T14:13:00.000Z";"2781";0.4155084285;0.4212828318;0.3927948064;0.4183176774;129473758.16;2850105168.02;"2022-05-24T23:59:59.999Z"
