name;open;high;low;close;volume;marketCap;timestamp
"2781";0.0628492709;0.1076447337;0.0564476453;0.0914108481;12668055.61;0;"2023-03-13T00:00:00.000Z"
"2781";0.0914164387;0.0999872708;0.0675870186;0.071249479;10422813.27;0;"2023-03-20T00:00:00.000Z"
"2781";0.0712620471;0.0749010413;0.059532404;0.0663713625;8104724.15;0;"2023-03-27T00:00:00.000Z"
"2781";0.0663860081;0.0796363207;0.0608184292;0.0780096099;7827984.93;0;"2023-04-03T00:00:00.000Z"
"2781";0.0779827226;0.1136073569;0.069124391;0.1054095859;15349922.81;0;"2023-04-10T00:00:00.000Z"
"2781";0.105398521;0.1189441349;0.0709837984;0.0895990003;13959174.24;58853533.49;"2023-04-17T00:00:00.000Z"
"2781";0.0895902878;0.0969885952;0.0718394134;0.0769835161;10126542.3;50578232.02;"2023-04-24T00:00:00.000Z"
"2781";0.0769703825;0.0828739281;0.0675254685;0.0680525384;7855471.99;44691614;"2023-05-01T00:00:00.000Z"
"2781";0.0680525388;0.0707021491;0.0535499366;0.063494679;6560421.34;41871455.13;"2023-05-08T00:00:00.000Z"
"2781";0.0634739856;0.0657613714;0.0543579826;0.0578952925;3216802.62;38187402.93;"2023-05-15T00:00:00.000Z"
"2781";0.0578905692;0.0607923204;0.0514941796;0.0597622016;1866892.21;39937874;"2023-05-22T00:00:00.000Z"
"2781";0.0597592629;0.0678320885;0.0549572657;0.0560093054;1980377.27;37409116.73;"2023-05-29T00:00:00.000Z"
"2781";0.05601352;0.0688894231;0.0471441011;0.0475636526;2054032.39;31723727.43;"2023-06-05T00:00:00.000Z"
"2781";0.0475630752;0.0646546316;0.0448422749;0.0608307342;2209441.69;40590968.98;"2023-06-12T00:00:00.000Z"
"2781";0.0608307344;0.0807394833;0.0566271003;0.071371691;2663207.89;47662379.2;"2023-06-19T00:00:00.000Z"
"2781";0.0713692769;0.0834691133;0.0662035158;0.0776451858;3866185.12;51878830.05;"2023-06-26T00:00:00.000Z"
"2781";0.0776513064;0.0803440577;0.0654009578;0.0707668701;1863427.4;47760472.02;"2023-07-03T00:00:00.000Z"
"2781";0.0707680702;0.0803770488;0.0680030505;0.0689332631;3410933.14;46547797.1;"2023-07-10T00:00:00.000Z"
"2781";0.0689053898;0.0884987128;0.0586238865;0.0729292243;6224577.16;50353874.33;"2023-07-17T00:00:00.000Z"
