name;open;high;low;close;volume;marketCap;timestamp
"2781";13.2393359589;13.8987733675;12.4805862941;13.2585271009;22970.09;0;"2024-02-10T00:00:00.000Z"
"2781";13.2585271009;13.9811030993;13.2072718621;13.7594566359;30111.07;0;"2024-02-11T00:00:00.000Z"
"2781";13.7594566359;16.833076717;13.7294689368;16.4391828009;61636.91;0;"2024-02-12T00:00:00.000Z"
"2781";16.4391828009;18.028660605;14.1448458082;15.7420485638;80047.54;0;"2024-02-13T00:00:00.000Z"
"2781";15.7420485638;15.8358606033;9.6741084608;12.113046381;188847.71;0;"2024-02-14T00:00:00.000Z"
"2781";12.113046381;12.9402268337;11.9169121004;12.7819520111;71674.18;0;"2024-02-15T00:00:00.000Z"
"2781";12.7819520111;15.3349029546;12.7780787482;15.3349029546;126172.94;0;"2024-02-16T00:00:00.000Z"
"2781";15.3349029546;16.1511898819;14.4464307707;15.0452222039;77463.75;0;"2024-02-17T00:00:00.000Z"
"2781";15.0452222039;15.3796710023;14.2394918391;15.377385518;68962.82;0;"2024-02-18T00:00:00.000Z"
"2781";15.377385518;15.7634507498;15.0952466411;15.4805287729;57210.5;0;"2024-02-19T00:00:00.000Z"
"2781";15.4805287729;15.5627398564;13.9493057548;15.0475410257;83812.2;0;"2024-02-20T00:00:00.000Z"
"2781";15.0475410257;15.1329617618;13.547840664;14.0650545133;68689.02;0;"2024-02-21T00:00:00.000Z"
"2781";14.0650545133;14.9467870855;13.7439037003;14.52329492;74095.12;0;"2024-02-22T00:00:00.000Z"
"2781";14.52329492;14.7733489328;13.9991199677;14.3314629309;63320.6;0;"2024-02-23T00:00:00.000Z"
"2781";14.3314629309;14.8736562869;14.2488983856;14.3074474267;67792.94;0;"2024-02-24T00:00:00.000Z"
"2781";14.3074474267;14.4111001803;13.9995329731;14.2822324974;54160.82;0;"2024-02-25T00:00:00.000Z"
"2781";14.2822324974;14.8682962814;13.8940346845;14.7840901228;70575.7;0;"2024-02-26T00:00:00.000Z"
"2781";14.7841966064;14.8660589204;13.8468378549;14.1415887467;67629.82;0;"2024-02-27T00:00:00.000Z"
"2781";14.1415887467;14.1422898953;12.7935205923;13.3886658663;119198.58;0;"2024-02-28T00:00:00.000Z"
"2781";13.3886658663;13.5875276422;11.7278205112;12.0520566803;91230.11;0;"2024-02-29T00:00:00.000Z"
"2781";12.0520566803;12.4705775236;11.5576529417;12.2029702569;94964.35;12202970.26;"2024-03-01T00:00:00.000Z"
"2781";12.2057860759;12.7897247357;12.142382645;12.5801901293;68423.3;12580190.13;"2024-03-02T00:00:00.000Z"
"2781";12.5801901293;12.6167695109;11.5191515413;11.5264157248;79353.59;11526415.73;"2024-03-03T00:00:00.000Z"
"2781";11.5264157248;11.9760498757;11.181632843;11.181632843;83286.22;11181632.85;"2024-03-04T00:00:00.000Z"
"2781";11.181632843;12.1458986694;10.5024243999;11.8070590792;168362.89;11807059.08;"2024-03-05T00:00:00.000Z"
"2781";11.8070590792;12.4341726446;11.5382611359;12.3620864093;64758.18;12362086.41;"2024-03-06T00:00:00.000Z"
"2781";12.3620864093;13.5809391536;12.0565615331;13.3269636471;65747.47;13326963.65;"2024-03-07T00:00:00.000Z"
"2781";13.3269636471;13.7069633719;13.2987021592;13.3958054768;77652.28;13395805.48;"2024-03-08T00:00:00.000Z"
"2781";13.3958054768;13.520905167;12.6194583491;13.471963717;83847.49;13471963.72;"2024-03-09T00:00:00.000Z"
"2781";13.471963717;14.740147505;13.4602190879;14.4338855214;70958.87;14433885.53;"2024-03-10T00:00:00.000Z"
"2781";14.4338855214;14.6980810817;14.2464733898;14.370921178;68207.3;14370921.18;"2024-03-11T00:00:00.000Z"
"2781";14.370921178;14.4134607931;13.474785742;13.9108762722;65094.87;13910876.28;"2024-03-12T00:00:00.000Z"
"2781";13.9108762722;14.8441906801;13.8671354966;14.6146773748;65089.03;14614677.38;"2024-03-13T00:00:00.000Z"
"2781";14.6146773748;14.6226938649;13.9628467965;14.2727294893;56419.95;14272729.49;"2024-03-14T00:00:00.000Z"
"2781";14.2727294893;14.3099516725;12.7113963619;13.0059360125;59862.17;13005936.02;"2024-03-15T00:00:00.000Z"
"2781";13.0059360125;13.4617190495;11.9110924404;11.9132766942;54620.26;11913276.7;"2024-03-16T00:00:00.000Z"
"2781";11.9132766942;12.4805908216;11.7423245565;12.4611925869;59801.82;12461192.59;"2024-03-17T00:00:00.000Z"
"2781";12.5190212647;12.5309013204;11.7652049042;11.938186727;60017.37;11938186.73;"2024-03-18T00:00:00.000Z"
"2781";11.938186727;11.945008913;10.7509481019;11.0219403716;65048.96;11021940.38;"2024-03-19T00:00:00.000Z"
"2781";11.0219403716;11.8828110444;10.8636132537;11.8220790729;64403.16;11822079.08;"2024-03-20T00:00:00.000Z"
"2781";11.8220790729;11.9842202825;11.3913360385;11.465386403;56055.12;11465386.41;"2024-03-21T00:00:00.000Z"
"2781";11.465386403;11.8123888409;11.1156269901;11.3675402684;56916.11;11367540.27;"2024-03-22T00:00:00.000Z"
"2781";11.3675402684;11.6902748852;11.1876084754;11.1876084754;61919.72;11187608.48;"2024-03-23T00:00:00.000Z"
"2781";11.1876084754;11.8013224622;11.1634818759;11.7793693761;59355.25;11779369.38;"2024-03-24T00:00:00.000Z"
"2781";11.7793693761;12.0818671948;11.7615722697;11.9358122175;72440.04;11935812.22;"2024-03-25T00:00:00.000Z"
"2781";11.9358122175;12.2689507679;11.6381934321;12.2594794987;67751.04;12259479.5;"2024-03-26T00:00:00.000Z"
"2781";12.2594794987;12.68534788;11.934577773;11.9813347269;65613.67;11981334.73;"2024-03-27T00:00:00.000Z"
"2781";11.9813347269;12.1883112937;11.7403673992;11.9805098178;68906.13;11980509.82;"2024-03-28T00:00:00.000Z"
"2781";11.9805098178;12.0285126991;11.8753674591;11.9019412314;59168.96;11901941.24;"2024-03-29T00:00:00.000Z"
"2781";11.9019412314;11.9918182623;11.9017417894;11.9755559498;19594.42;11975555.95;"2024-03-30T00:00:00.000Z"
"2781";11.9755559498;12.0007964931;11.7659454352;11.8628471858;33234.55;11862847.19;"2024-03-31T00:00:00.000Z"
"2781";11.8628471858;11.8737587972;10.8718158119;10.9545478535;52045.05;10954547.86;"2024-04-01T00:00:00.000Z"
"2781";10.9545478535;11.0015949909;10.1819645454;10.3937339578;64058.05;10393733.96;"2024-04-02T00:00:00.000Z"
"2781";10.3937339578;10.6095900462;10.1626919714;10.429244232;66748.35;10429244.24;"2024-04-03T00:00:00.000Z"
"2781";10.429244232;10.6005151477;10.177609455;10.2994050165;60591.09;10299405.02;"2024-04-04T00:00:00.000Z"
"2781";10.2994050165;10.3549041381;10.0045011372;10.1226418308;61102.02;10122641.84;"2024-04-05T00:00:00.000Z"
"2781";10.1226418308;10.2717490272;10.0594499948;10.1220861911;67233.81;10122086.2;"2024-04-06T00:00:00.000Z"
"2781";10.1220861911;10.3762799482;10.0865379352;10.3538961571;62537.52;10353896.16;"2024-04-07T00:00:00.000Z"
"2781";10.3538961571;10.7113397264;10.0671606758;10.6898455078;64755.79;10689845.51;"2024-04-08T00:00:00.000Z"
"2781";10.6898455078;10.6927961669;10.0027073;10.0033016766;62495.15;10003301.68;"2024-04-09T00:00:00.000Z"
"2781";10.0033016766;10.0426853579;9.5060100975;9.6968751759;63915.49;9696875.18;"2024-04-10T00:00:00.000Z"
"2781";9.6968751759;9.8647304582;9.4048073771;9.7692019291;64274.38;9769201.93;"2024-04-11T00:00:00.000Z"
"2781";9.7692019291;9.8967973764;8.0103003594;8.2389171481;66643.99;8238917.15;"2024-04-12T00:00:00.000Z"
"2781";8.2389171481;8.2915740731;5.882198757;6.7929421982;113874.63;6792942.2;"2024-04-13T00:00:00.000Z"
"2781";6.7929421982;7.7610522834;6.6503994046;7.716925019;69415.48;7716925.02;"2024-04-14T00:00:00.000Z"
"2781";7.716925019;8.1180105556;7.2408433094;7.4520931593;66111.57;7452093.16;"2024-04-15T00:00:00.000Z"
"2781";7.4520931593;7.794786328;7.3133883361;7.5983257553;70126.65;7598325.76;"2024-04-16T00:00:00.000Z"
"2781";7.5983257553;7.6846682907;7.198605965;7.2907566092;60038.23;7290756.61;"2024-04-17T00:00:00.000Z"
"2781";7.2907566092;7.4648697751;7.0824213205;7.3734947834;61448.7;7373494.79;"2024-04-18T00:00:00.000Z"
"2781";7.3734947834;7.4397951452;6.7452904872;6.9035517583;83167.77;6903551.76;"2024-04-19T00:00:00.000Z"
"2781";6.9035517583;7.6404130802;6.8418814718;7.5918649445;75084.11;7591864.95;"2024-04-20T00:00:00.000Z"
"2781";7.5918649445;7.685493016;6.9319796183;6.9987649031;73912.74;6998764.91;"2024-04-21T00:00:00.000Z"
"2781";6.9987649031;7.5734498922;6.9895992861;7.4968440571;77261.14;7496844.06;"2024-04-22T00:00:00.000Z"
"2781";7.4968440571;7.5041450514;7.3608282674;7.3717561071;74158.47;7371756.11;"2024-04-23T00:00:00.000Z"
"2781";7.3717561071;7.4955202365;6.9211960851;6.9898270473;68197.69;6989827.05;"2024-04-24T00:00:00.000Z"
"2781";6.9898270473;7.1121419054;6.8785073306;7.0571995944;63937.03;7057199.6;"2024-04-25T00:00:00.000Z"
"2781";7.0571995944;7.1319296821;6.887462378;6.8982561251;54996.81;6898256.13;"2024-04-26T00:00:00.000Z"
"2781";6.8982561251;6.9091799562;6.5306127269;6.9031019186;66623.61;6903101.92;"2024-04-27T00:00:00.000Z"
"2781";6.9031019186;7.0555459677;6.7583600567;6.758914707;65639.72;6758914.71;"2024-04-28T00:00:00.000Z"
"2781";6.758914707;6.8680372742;6.3011634227;6.4178902795;59131.78;6417890.28;"2024-04-29T00:00:00.000Z"
"2781";6.4178902795;6.4794265543;5.9109976376;6.0552437227;64649.22;6055243.73;"2024-04-30T00:00:00.000Z"
"2781";6.0552437227;6.9143980324;6.0341874424;6.907293674;67937;6907293.68;"2024-05-01T00:00:00.000Z"
"2781";6.907293674;7.537389152;6.716016743;7.4990703776;74788.84;7499070.38;"2024-05-02T00:00:00.000Z"
"2781";7.4990703776;7.9379520603;7.4908798815;7.8583810481;75457.85;7858381.05;"2024-05-03T00:00:00.000Z"
"2781";7.8583810481;7.9909085249;7.8200748197;7.8785283393;63002.13;7878528.34;"2024-05-04T00:00:00.000Z"
"2781";7.8785283393;7.9557721112;7.7594876276;7.925213642;61879.82;7925213.65;"2024-05-05T00:00:00.000Z"
"2781";7.925213642;8.3156772167;7.6917954675;7.7470381326;63425.27;7747038.14;"2024-05-06T00:00:00.000Z"
"2781";7.7470381326;7.7481507672;7.4615904486;7.4628215494;69618.13;7462821.55;"2024-05-07T00:00:00.000Z"
"2781";7.4628215494;7.5567378624;7.2241716166;7.4204770952;52139.76;7420477.1;"2024-05-08T00:00:00.000Z"
"2781";7.4204770952;7.5750891644;7.2767424852;7.5695721875;56441.78;7569572.19;"2024-05-09T00:00:00.000Z"
"2781";7.5695721875;7.6456991107;7.2229589992;7.3366827103;65443.85;7336682.72;"2024-05-10T00:00:00.000Z"
"2781";7.3366827103;7.5251098927;7.3125685251;7.41384528;74443.28;7413845.28;"2024-05-11T00:00:00.000Z"
"2781";7.41384528;7.4816812665;7.335616613;7.3452098426;63422.1;7345209.85;"2024-05-12T00:00:00.000Z"
"2781";7.3452098426;7.442718771;7.134187584;7.2760471056;70859.83;7276047.11;"2024-05-13T00:00:00.000Z"
"2781";7.2760471056;7.3048640862;7.0148226427;7.0520731006;74614.37;7052073.11;"2024-05-14T00:00:00.000Z"
"2781";7.0520731006;7.4450397677;6.9837839843;7.433087444;71643.11;7433087.45;"2024-05-15T00:00:00.000Z"
"2781";7.433087444;7.6591212149;7.2101646188;7.2728292371;75315.5;7272829.24;"2024-05-16T00:00:00.000Z"
"2781";7.2728292371;7.5890526681;7.2728292371;7.56659908;62899.39;7566599.09;"2024-05-17T00:00:00.000Z"
"2781";7.56659908;7.5851197398;7.411277547;7.4128428158;64247.9;7412842.82;"2024-05-18T00:00:00.000Z"
"2781";7.4128428158;7.4278362566;7.1214292127;7.158598314;69805.34;7158598.32;"2024-05-19T00:00:00.000Z"
"2781";7.158598314;7.6819780296;7.0463539394;7.6463721995;72938.46;7646372.2;"2024-05-20T00:00:00.000Z"
