name;open;high;low;close;volume;marketCap;timestamp
"2781";0.417239714;0.5522464133;0.2581712716;0.3939182546;8793353.17;0;"2023-03-13T00:00:00.000Z"
"2781";0.3920002756;0.5975572808;0.2948122529;0.3676826664;8994125.72;0;"2023-03-20T00:00:00.000Z"
"2781";0.3648146319;0.4686299326;0.2681846302;0.3953462474;8583093;0;"2023-03-27T00:00:00.000Z"
"2781";0.3929389938;0.4705733035;0.3176532618;0.3393011403;6200693.83;0;"2023-04-03T00:00:00.000Z"
"2781";0.3391234374;0.6154263978;0.3066517859;0.4624368507;13945071.85;43947657.91;"2023-04-10T00:00:00.000Z"
"2781";0.4636315985;0.4992937467;0.3123208681;0.3352356577;12484920.7;31859100.28;"2023-04-17T00:00:00.000Z"
"2781";0.3351894439;0.4531479804;0.2657675498;0.3332251826;9365866;31668034.91;"2023-04-24T00:00:00.000Z"
"2781";0.3321612908;0.3548123105;0.1551715963;0.1794142759;11741934.36;17050624.77;"2023-05-01T00:00:00.000Z"
"2781";0.1794142749;0.2750468056;0.1293834582;0.2067689177;6120875.37;19650271.48;"2023-05-08T00:00:00.000Z"
"2781";0.206680959;0.3592808595;0.1857687519;0.187466893;7603788.15;17815904.75;"2023-05-15T00:00:00.000Z"
"2781";0.1873470893;0.2827429924;0.1456888288;0.1648748814;6437598.07;15668874.3;"2023-05-22T00:00:00.000Z"
"2781";0.1648593401;0.1826551892;0.1331290473;0.1421810504;3248253.14;13512167.45;"2023-05-29T00:00:00.000Z"
"2781";0.1421981186;0.1647065437;0.111552057;0.1324594738;1641996.24;12588278.02;"2023-06-05T00:00:00.000Z"
"2781";0.1325017319;0.1325438884;0.0818862017;0.0984819843;1439525.87;9359229.37;"2023-06-12T00:00:00.000Z"
"2781";0.0984819843;0.160107727;0.0799070179;0.1326637479;2408604.01;12607691.19;"2023-06-19T00:00:00.000Z"
"2781";0.1326590315;0.1350484142;0.099059968;0.10735331;1329434.08;10202315.27;"2023-06-26T00:00:00.000Z"
"2781";0.1073647107;0.1078383011;0.0875942026;0.09947559;1146261.95;9453656.63;"2023-07-03T00:00:00.000Z"
"2781";0.0994781222;0.1769429681;0.0950181078;0.1054634683;2340051.06;10022714.28;"2023-07-10T00:00:00.000Z"
"2781";0.1054199593;0.1509880121;0.0985595852;0.1208703131;1587051.37;11486902.84;"2023-07-17T00:00:00.000Z"
"2781";0.1208077378;0.1235250107;0.089112942;0.0944857955;1426263.94;8979451.82;"2023-07-24T00:00:00.000Z"
"2781";0.0944611904;0.1224020554;0.0839068311;0.0882068469;1092902.45;8382732.32;"2023-07-31T00:00:00.000Z"
"2781";0.0882757037;0.1227916866;0.0778507123;0.1190652678;1924688.18;11315360.47;"2023-08-07T00:00:00.000Z"
"2781";0.1190517483;0.1473203178;0.1051434233;0.1306808061;1824276.4;12419242.44;"2023-08-14T00:00:00.000Z"
"2781";0.130687349;0.1312896869;0.097903612;0.100930261;1478775.65;9591901.2;"2023-08-21T00:00:00.000Z"
"2781";0.1009223451;0.113469536;0.0950173197;0.1080867764;4420965;10272020.21;"2023-08-28T00:00:00.000Z"
"2781";0.1080911674;0.119493678;0.0972107823;0.1123920621;6103420.9;10681172.77;"2023-09-04T00:00:00.000Z"
"2781";0.11239208;0.1595760132;0.1105421216;0.1237530671;5525529.23;11760865.19;"2023-09-11T00:00:00.000Z"
"2781";0.1237453944;0.1419068634;0.1180544932;0.1183166008;923325.73;11244210.94;"2023-09-18T00:00:00.000Z"
"2781";0.1183034227;0.139740251;0.081019552;0.0923761422;1518467.03;8778961.04;"2023-09-25T00:00:00.000Z"
"2781";0.0923723682;0.0955568123;0.0729258001;0.0909773798;904895.96;8646029.75;"2023-10-02T00:00:00.000Z"
"2781";0.0909798283;0.0931930388;0.0722160265;0.0798917087;927614.68;7592503.67;"2023-10-09T00:00:00.000Z"
