name;open;high;low;close;volume;marketCap;timestamp
"2781";5.63825e-9;5.64086e-9;3.57078e-9;5.5784e-9;413937.39;0;"2024-01-29T00:00:00.000Z"
"2781";5.5784e-9;5.93833e-9;3.25733e-9;5.53545e-9;601650.48;0;"2024-02-05T00:00:00.000Z"
"2781";5.53545e-9;2.264781e-8;5.47853e-9;8.16079e-9;1571541.53;0;"2024-02-12T00:00:00.000Z"
"2781";8.16079e-9;4.408071e-8;7.73784e-9;1.719479e-8;3535883.63;0;"2024-02-19T00:00:00.000Z"
"2781";1.719479e-8;0.00000159734026;1.299058e-8;9.0635777e-7;22620599.13;0;"2024-02-26T00:00:00.000Z"
"2781";9.0635777e-7;9.3912205e-7;2.9200786e-7;4.8143379e-7;11918806.52;0;"2024-03-04T00:00:00.000Z"
"2781";4.8143379e-7;7.90417e-7;3.0017382e-7;5.7964711e-7;7203435.16;0;"2024-03-11T00:00:00.000Z"
"2781";5.8370732e-7;7.1596866e-7;3.0477181e-7;4.3168395e-7;3757242.48;0;"2024-03-18T00:00:00.000Z"
"2781";4.3167671e-7;6.4189608e-7;2.9643468e-7;5.1604725e-7;9505118.27;0;"2024-03-25T00:00:00.000Z"
"2781";5.1604149e-7;5.1716163e-7;3.2465166e-7;4.1085971e-7;20801382.31;0;"2024-04-01T00:00:00.000Z"
"2781";4.1085971e-7;4.1432796e-7;1.2601827e-7;2.5151459e-7;6695038.09;0;"2024-04-08T00:00:00.000Z"
"2781";2.515554e-7;3.9498206e-7;2.0369613e-7;2.5134017e-7;10360394.02;0;"2024-04-15T00:00:00.000Z"
"2781";2.5131069e-7;2.7335064e-7;1.9224702e-7;1.9942306e-7;10499668.55;0;"2024-04-22T00:00:00.000Z"
"2781";1.9942306e-7;2.4014108e-7;1.5131397e-7;2.3975529e-7;8036995.65;8797587.95;"2024-04-29T00:00:00.000Z"
"2781";2.39802e-7;9.9570993e-7;2.3975744e-7;7.2850113e-7;40160223.09;26304683.03;"2024-05-06T00:00:00.000Z"
"2781";7.2850113e-7;8.7922761e-7;5.6988564e-7;6.341362e-7;35217143.81;22730319.64;"2024-05-13T00:00:00.000Z"
"2781";6.3405931e-7;0.00000199288813;6.2555858e-7;0.00000153568532;56032347.95;54558165.48;"2024-05-20T00:00:00.000Z"
"2781";0.00000153582753;0.00000229100754;0.00000120829913;0.0000020976379;76233916.48;73965483.45;"2024-05-27T00:00:00.000Z"
"2781";0.0000020976815;0.00000212468069;0.00000120403859;0.00000157788703;82683307.87;55364231.76;"2024-06-03T00:00:00.000Z"
"2781";0.00000157789826;0.00000178334579;0.00000130258444;0.000001429478;0;0;"2024-06-10T00:00:00Z"
