timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2021-06-14T00:00:00.000Z";"2021-06-14T23:59:59.999Z";"2021-06-14T15:51:09.000Z";"2021-06-14T03:06:10.000Z";"2781";13.81130041;14.93090605;13.67977561;14.06303969;331707009.97;843782381.21;"2021-06-14T23:59:59.999Z"
"2021-06-13T00:00:00.000Z";"2021-06-13T23:59:59.999Z";"2021-06-13T20:59:10.000Z";"2021-06-13T05:17:08.000Z";"2781";13.16707211;14.01814572;12.95349342;13.83369335;306939342.19;830021600.96;"2021-06-13T23:59:59.999Z"
"2021-06-12T00:00:00.000Z";"2021-06-12T23:59:59.999Z";"2021-06-12T00:07:09.000Z";"2021-06-12T05:11:09.000Z";"2781";13.85259022;13.89954208;12.7051341;13.17716776;378594976.27;790630065.85;"2021-06-12T23:59:59.999Z"
"2021-06-11T00:00:00.000Z";"2021-06-11T23:59:59.999Z";"2021-06-11T00:18:10.000Z";"2021-06-11T21:42:12.000Z";"2781";14.23455273;14.29373225;13.73786114;13.84860784;344153154.9;830916470.25;"2021-06-11T23:59:59.999Z"
"2021-06-10T00:00:00.000Z";"2021-06-10T23:59:59.999Z";"2021-06-10T00:04:09.000Z";"2021-06-10T09:14:09.000Z";"2781";14.80606792;14.85590743;13.91057514;14.22502771;465671765.22;853501662.42;"2021-06-10T23:59:59.999Z"
"2021-06-09T00:00:00.000Z";"2021-06-09T23:59:59.999Z";"2021-06-09T23:41:08.000Z";"2021-06-09T02:20:08.000Z";"2781";14.36909691;14.89535087;13.54897261;14.78806329;534669487.73;887283797.12;"2021-06-09T23:59:59.999Z"
"2021-06-08T00:00:00.000Z";"2021-06-08T23:59:59.999Z";"2021-06-08T00:13:09.000Z";"2021-06-08T15:22:08.000Z";"2781";14.74688462;15.01588972;13.0632518;14.38833566;598268519.35;863300139.82;"2021-06-08T23:59:59.999Z"
"2021-06-07T00:00:00.000Z";"2021-06-07T23:59:59.999Z";"2021-06-07T01:56:08.000Z";"2021-06-07T23:26:08.000Z";"2781";16.27608522;16.69296753;14.64702097;14.73867616;332436176.89;884320569.58;"2021-06-07T23:59:59.999Z"
"2021-06-06T00:00:00.000Z";"2021-06-06T23:59:59.999Z";"2021-06-06T02:17:08.000Z";"2021-06-06T20:11:12.000Z";"2781";16.2063808;16.53620416;16.03415704;16.27382643;279019748.1;976429585.9;"2021-06-06T23:59:59.999Z"
"2021-06-05T00:00:00.000Z";"2021-06-05T23:59:59.999Z";"2021-06-05T07:12:08.000Z";"2021-06-05T12:10:08.000Z";"2781";16.17577979;17.49863355;15.83736692;16.20583878;502278126.92;972350326.84;"2021-06-05T23:59:59.999Z"
"2021-06-04T00:00:00.000Z";"2021-06-04T23:59:59.999Z";"2021-06-04T00:03:17.000Z";"2021-06-04T12:11:08.000Z";"2781";18.02788707;18.09201295;15.52555019;16.16821413;586618485.02;970092847.99;"2021-06-04T23:59:59.999Z"
"2021-06-03T00:00:00.000Z";"2021-06-03T23:59:59.999Z";"2021-06-03T10:40:09.000Z";"2021-06-03T00:52:10.000Z";"2781";17.90849882;18.57599072;16.51335349;18.02842334;829571697.23;1081705400.52;"2021-06-03T23:59:59.999Z"
"2021-06-02T00:00:00.000Z";"2021-06-02T23:59:59.999Z";"2021-06-02T17:59:08.000Z";"2021-06-02T07:02:09.000Z";"2781";13.39209897;18.24266555;13.10671634;17.89885183;836670978.88;1073931109.85;"2021-06-02T23:59:59.999Z"
"2021-06-01T00:00:00.000Z";"2021-06-01T23:59:59.999Z";"2021-06-01T00:04:09.000Z";"2021-06-01T13:14:08.000Z";"2781";13.74315272;13.87400506;13.01761429;13.39079676;514657635.86;803447805.63;"2021-06-01T23:59:59.999Z"
"2021-05-31T00:00:00.000Z";"2021-05-31T23:59:59.999Z";"2021-05-31T23:54:15.000Z";"2021-05-31T04:24:13.000Z";"2781";13.18172724;13.75062204;12.65826887;13.68551117;602708166.81;821130669.92;"2021-05-31T23:59:59.999Z"
"2021-05-30T00:00:00.000Z";"2021-05-30T23:59:59.999Z";"2021-05-30T20:54:10.000Z";"2021-05-30T00:36:14.000Z";"2781";12.9376764;13.48596838;12.16112753;13.19874294;681830059.66;791924576.33;"2021-05-30T23:59:59.999Z"
"2021-05-29T00:00:00.000Z";"2021-05-29T23:59:59.999Z";"2021-05-29T05:30:10.000Z";"2021-05-29T18:15:15.000Z";"2781";13.27070971;14.01439059;12.07662355;12.92960109;812661671.06;775776065.26;"2021-05-29T23:59:59.999Z"
"2021-05-28T00:00:00.000Z";"2021-05-28T23:59:59.999Z";"2021-05-28T02:11:07.000Z";"2021-05-28T11:55:08.000Z";"2781";14.5033442;14.63029739;12.35255669;13.26894213;888106613.75;796136527.83;"2021-05-28T23:59:59.999Z"
"2021-05-27T00:00:00.000Z";"2021-05-27T23:59:59.999Z";"2021-05-27T14:26:08.000Z";"2021-05-27T01:58:08.000Z";"2781";14.89134246;14.94698308;13.67883898;14.47423009;771577071.85;868453805.44;"2021-05-27T23:59:59.999Z"
"2021-05-26T00:00:00.000Z";"2021-05-26T23:59:59.999Z";"2021-05-26T06:50:09.000Z";"2021-05-26T14:01:08.000Z";"2781";14.56963113;15.4742823;14.08685824;14.90480059;846987971.67;894288035.62;"2021-05-26T23:59:59.999Z"
"2021-05-25T00:00:00.000Z";"2021-05-25T23:59:59.999Z";"2021-05-25T00:40:10.000Z";"2021-05-25T11:59:08.000Z";"2781";15.2014526;15.52317044;12.9759695;14.54750036;1046279081.34;872850021.9;"2021-05-25T23:59:59.999Z"
