timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2022-06-14T00:00:00.000Z";"2022-06-14T23:59:59.999Z";"2022-06-14T05:52:00.000Z";"2022-06-14T02:07:00.000Z";"2781";0.2370512511;0.256078001;0.2235852354;0.2345490848;343535694.75;596928892.1;"2022-06-14T23:59:59.999Z"
"2022-06-13T00:00:00.000Z";"2022-06-13T23:59:59.999Z";"2022-06-13T20:34:00.000Z";"2022-06-13T09:10:00.000Z";"2781";0.225938237;0.2446450996;0.1961483528;0.2369540379;449549504.9;603049512.99;"2022-06-13T23:59:59.999Z"
"2022-06-12T00:00:00.000Z";"2022-06-12T23:59:59.999Z";"2022-06-12T00:59:00.000Z";"2022-06-12T23:59:00.000Z";"2781";0.2763984573;0.2809006177;0.2262232126;0.2262232126;346847757.96;575739495.28;"2022-06-12T23:59:59.999Z"
"2022-06-11T00:00:00.000Z";"2022-06-11T23:59:59.999Z";"2022-06-11T07:46:00.000Z";"2022-06-11T23:43:00.000Z";"2781";0.3076435899;0.317177165;0.2758388484;0.2762990707;148580817.05;703182868.06;"2022-06-11T23:59:59.999Z"
"2022-06-10T00:00:00.000Z";"2022-06-10T23:59:59.999Z";"2022-06-10T03:31:00.000Z";"2022-06-10T23:55:00.000Z";"2781";0.3360252485;0.3393921697;0.3075187946;0.3078133787;157064909;783386979.81;"2022-06-10T23:59:59.999Z"
"2022-06-09T00:00:00.000Z";"2022-06-09T23:59:59.999Z";"2022-06-09T17:10:00.000Z";"2022-06-09T02:14:00.000Z";"2781";0.3384731429;0.3506081274;0.3305568689;0.3360582266;146747569.21;855270294.81;"2022-06-09T23:59:59.999Z"
"2022-06-08T00:00:00.000Z";"2022-06-08T23:59:59.999Z";"2022-06-08T02:15:00.000Z";"2022-06-08T23:58:00.000Z";"2781";0.3518342792;0.3596145328;0.3384684363;0.3384907462;145865599.66;861461072.39;"2022-06-08T23:59:59.999Z"
"2022-06-07T00:00:00.000Z";"2022-06-07T23:59:59.999Z";"2022-06-07T00:01:00.000Z";"2022-06-07T01:55:00.000Z";"2781";0.3649083789;0.3650403247;0.3390706759;0.3518888265;177671339.39;895559270.91;"2022-06-07T23:59:59.999Z"
"2022-06-06T00:00:00.000Z";"2022-06-06T23:59:59.999Z";"2022-06-06T06:59:00.000Z";"2022-06-06T00:04:00.000Z";"2781";0.3519912084;0.385697362;0.3510481348;0.3648848624;210484631.13;928634263.84;"2022-06-06T23:59:59.999Z"
"2022-06-05T00:00:00.000Z";"2022-06-05T23:59:59.999Z";"2022-06-05T20:13:00.000Z";"2022-06-05T02:13:00.000Z";"2781";0.3544815822;0.3583949021;0.3444674031;0.3518704421;130933795.56;895512482.45;"2022-06-05T23:59:59.999Z"
"2022-06-04T00:00:00.000Z";"2022-06-04T23:59:59.999Z";"2022-06-04T00:40:00.000Z";"2022-06-04T14:13:00.000Z";"2781";0.3561796887;0.3574770724;0.3428871789;0.354480673;156330152.16;902155536.55;"2022-06-04T23:59:59.999Z"
"2022-06-03T00:00:00.000Z";"2022-06-03T23:59:59.999Z";"2022-06-03T00:32:00.000Z";"2022-06-03T15:13:00.000Z";"2781";0.3800592691;0.3829410403;0.3505487056;0.3562023659;169780151.56;906537255.66;"2022-06-03T23:59:59.999Z"
"2022-06-02T00:00:00.000Z";"2022-06-02T23:59:59.999Z";"2022-06-02T23:31:00.000Z";"2022-06-02T04:02:00.000Z";"2781";0.3679049901;0.382643412;0.3548997515;0.3800370001;213048905.07;967196549.28;"2022-06-02T23:59:59.999Z"
"2022-06-01T00:00:00.000Z";"2022-06-01T23:59:59.999Z";"2022-06-01T02:04:00.000Z";"2022-06-01T20:46:00.000Z";"2781";0.4031528929;0.4098740932;0.3628049845;0.3680296402;273796199.69;936637742.84;"2022-06-01T23:59:59.999Z"
"2022-05-31T00:00:00.000Z";"2022-05-31T23:59:59.999Z";"2022-05-31T03:16:00.000Z";"2022-05-31T14:13:00.000Z";"2781";0.4146073156;0.4288927541;0.3919212783;0.4030763716;308332003.85;1025831894.21;"2022-05-31T23:59:59.999Z"
"2022-05-30T00:00:00.000Z";"2022-05-30T23:59:59.999Z";"2022-05-30T21:25:00.000Z";"2022-05-30T01:01:00.000Z";"2781";0.3687529247;0.4219010033;0.363160477;0.4146242617;354087396.42;1055221347.02;"2022-05-30T23:59:59.999Z"
"2022-05-29T00:00:00.000Z";"2022-05-29T23:59:59.999Z";"2022-05-29T13:47:00.000Z";"2022-05-29T03:10:00.000Z";"2781";0.3723096035;0.3755505589;0.3544164724;0.3687429518;199749256.44;938453125.37;"2022-05-29T23:59:59.999Z"
"2022-05-28T00:00:00.000Z";"2022-05-28T23:59:59.999Z";"2022-05-28T23:47:00.000Z";"2022-05-28T00:05:00.000Z";"2781";0.3561227084;0.3741178242;0.3427029107;0.3723969063;238185019.19;947752462.62;"2022-05-28T23:59:59.999Z"
"2022-05-27T00:00:00.000Z";"2022-05-27T23:59:59.999Z";"2022-05-27T00:05:00.000Z";"2022-05-27T19:19:00.000Z";"2781";0.3788367431;0.3801878923;0.3389592213;0.3428393679;367814936.09;872528342.05;"2022-05-27T23:59:59.999Z"
"2022-05-26T00:00:00.000Z";"2022-05-26T23:59:59.999Z";"2022-05-26T02:57:00.000Z";"2022-05-26T13:22:00.000Z";"2781";0.4023389261;0.4155248123;0.3475430001;0.3790741762;472164061.92;964746156.49;"2022-05-26T23:59:59.999Z"
"2022-05-25T00:00:00.000Z";"2022-05-25T23:59:59.999Z";"2022-05-25T02:58:00.000Z";"2022-05-25T12:02:00.000Z";"2781";0.4228177741;0.434475769;0.4016316487;0.4021450002;294582510;1023461548.09;"2022-05-25T23:59:59.999Z"
"2022-05-24T00:00:00.000Z";"2022-05-24T23:59:59.999Z";"2022-05-24T08:01:00.000Z";"2022-05-24T14:13:00.000Z";"2781";0.4341498547;0.4535526556;0.4013124718;0.422821293;468483489.76;1076082843.17;"2022-05-24T23:59:59.999Z"
"2022-05-23T00:00:00.000Z";"2022-05-23T23:59:59.999Z";"2022-05-23T12:28:00.000Z";"2022-05-23T01:16:00.000Z";"2781";0.4366811841;0.5182553997;0.4210649299;0.4339200261;795659597.05;1104329188.31;"2022-05-23T23:59:59.999Z"
"2022-05-22T00:00:00.000Z";"2022-05-22T23:59:59.999Z";"2022-05-22T13:52:00.000Z";"2022-05-22T00:16:00.000Z";"2781";0.4125246551;0.4532167272;0.4045401882;0.4371676894;609020305.93;1112594511.9;"2022-05-22T23:59:59.999Z"
"2022-05-21T00:00:00.000Z";"2022-05-21T23:59:59.999Z";"2022-05-21T17:18:00.000Z";"2022-05-21T00:41:00.000Z";"2781";0.3529494068;0.4542302624;0.3512944247;0.4125419917;716514779.04;1049921956.87;"2022-05-21T23:59:59.999Z"
"2022-05-20T00:00:00.000Z";"2022-05-20T23:59:59.999Z";"2022-05-20T12:19:00.000Z";"2022-05-20T17:10:00.000Z";"2781";0.35058448;0.3599399673;0.3242784016;0.3530981014;353788257.31;898636883.01;"2022-05-20T23:59:59.999Z"
"2022-05-19T00:00:00.000Z";"2022-05-19T23:59:59.999Z";"2022-05-19T15:37:00.000Z";"2022-05-19T10:40:00.000Z";"2781";0.318237135;0.3533719825;0.3051858475;0.35063088;311301070.39;892357789.15;"2022-05-19T23:59:59.999Z"
"2022-05-18T00:00:00.000Z";"2022-05-18T23:59:59.999Z";"2022-05-18T00:22:00.000Z";"2022-05-18T23:59:00.000Z";"2781";0.3587173766;0.3685598479;0.3182786146;0.3182786146;324387198.32;810021070.67;"2022-05-18T23:59:59.999Z"
"2022-05-17T00:00:00.000Z";"2022-05-17T23:59:59.999Z";"2022-05-17T13:46:00.000Z";"2022-05-17T00:00:00.000Z";"2781";0.3352860337;0.3778519806;0.3352860337;0.3585967647;363671611.35;912631015.62;"2022-05-17T23:59:59.999Z"
"2022-05-16T00:00:00.000Z";"2022-05-16T23:59:59.999Z";"2022-05-16T00:01:00.000Z";"2022-05-16T23:59:00.000Z";"2781";0.3946843955;0.3950277687;0.3351809554;0.3351809554;384189053.12;853037634.02;"2022-05-16T23:59:59.999Z"
"2022-05-15T00:00:00.000Z";"2022-05-15T23:59:59.999Z";"2022-05-15T22:19:00.000Z";"2022-05-15T15:55:00.000Z";"2781";0.3784120015;0.3990610782;0.3490554108;0.3947217086;436672156.58;1004569224.47;"2022-05-15T23:59:59.999Z"
"2022-05-14T00:00:00.000Z";"2022-05-14T23:59:59.999Z";"2022-05-14T23:55:00.000Z";"2022-05-14T16:13:00.000Z";"2781";0.3303503704;0.3813868522;0.298503553;0.3781809672;463384783.85;962472933.94;"2022-05-14T23:59:59.999Z"
"2022-05-13T00:00:00.000Z";"2022-05-13T23:59:59.999Z";"2022-05-13T06:51:00.000Z";"2022-05-13T01:52:00.000Z";"2781";0.2968675242;0.4257678427;0.2895159722;0.3301562164;668111113.17;840249641.85;"2022-05-13T23:59:59.999Z"
"2022-05-12T00:00:00.000Z";"2022-05-12T23:59:59.999Z";"2022-05-12T00:54:00.000Z";"2022-05-12T07:19:00.000Z";"2781";0.3050502429;0.3317332578;0.242497363;0.296902191;601982577.73;755617938.56;"2022-05-12T23:59:59.999Z"
"2022-05-11T00:00:00.000Z";"2022-05-11T23:59:59.999Z";"2022-05-11T00:37:00.000Z";"2022-05-11T20:58:00.000Z";"2781";0.5352019867;0.5497432828;0.2827189343;0.3050366347;823840116.02;776320148.72;"2022-05-11T23:59:59.999Z"
