timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2020-06-14T00:00:00.000Z";"2020-06-14T23:59:59.999Z";"2020-06-14T04:23:12.000Z";"2020-06-14T15:01:09.000Z";"2781";0.0295477962;0.0311853316;0.028361036;0.0291290678;4996445.86;21433615.3593628;"2020-06-14T23:59:59.999Z"
"2020-06-13T00:00:00.000Z";"2020-06-13T23:59:59.999Z";"2020-06-13T19:46:20.000Z";"2020-06-13T05:36:20.000Z";"2781";0.0275008299;0.0297952646;0.0268331189;0.0294515594;4702716.55;21670909.6435763;"2020-06-13T23:59:59.999Z"
"2020-06-12T00:00:00.000Z";"2020-06-12T23:59:59.999Z";"2020-06-12T09:54:10.000Z";"2020-06-12T00:07:18.000Z";"2781";0.0263873447;0.0287032179;0.0261429965;0.0275206035;3929594.93;20250082.6623878;"2020-06-12T23:59:59.999Z"
"2020-06-11T00:00:00.000Z";"2020-06-11T23:59:59.999Z";"2020-06-11T09:32:13.000Z";"2020-06-11T17:02:14.000Z";"2781";0.0292567573;0.0312240275;0.0261743187;0.0263817113;6418608.27;19412068.3015482;"2020-06-11T23:59:59.999Z"
"2020-06-10T00:00:00.000Z";"2020-06-10T23:59:59.999Z";"2020-06-10T16:48:05.000Z";"2020-06-10T03:25:06.000Z";"2781";0.0275878796;0.0300012313;0.0270320507;0.0292912917;5444209.98;21553790.8441448;"2020-06-10T23:59:59.999Z"
"2020-06-09T00:00:00.000Z";"2020-06-09T23:59:59.999Z";"2020-06-09T14:05:09.000Z";"2020-06-09T00:31:07.000Z";"2781";0.0271750721;0.0285075501;0.0263759714;0.0275688606;4325030.69;20282158.2539621;"2020-06-09T23:59:59.999Z"
"2020-06-08T00:00:00.000Z";"2020-06-08T23:59:59.999Z";"2020-06-08T05:01:05.000Z";"2020-06-08T23:29:08.000Z";"2781";0.027490095;0.0297416905;0.02717383;0.0272282503;4329882.81;20031242.3481601;"2020-06-08T23:59:59.999Z"
"2020-06-07T00:00:00.000Z";"2020-06-07T23:59:59.999Z";"2020-06-07T11:23:04.000Z";"2020-06-07T14:09:14.000Z";"2781";0.0278722103;0.0298808638;0.0265545902;0.027507679;8346393.18;20242341.454247;"2020-06-07T23:59:59.999Z"
"2020-06-06T00:00:00.000Z";"2020-06-06T23:59:59.999Z";"2020-06-06T23:59:13.000Z";"2020-06-06T09:03:12.000Z";"2781";0.0246993587;0.0278722103;0.0241563465;0.0278722103;4417396.15;20504651.1714298;"2020-06-06T23:59:59.999Z"
"2020-06-05T00:00:00.000Z";"2020-06-05T23:59:59.999Z";"2020-06-05T02:08:08.000Z";"2020-06-05T20:25:12.000Z";"2781";0.0245194751;0.0248351143;0.024019361;0.0246993587;2672382.02;18173178.9624895;"2020-06-05T23:59:59.999Z"
"2020-06-04T00:00:00.000Z";"2020-06-04T23:59:59.999Z";"2020-06-04T03:29:02.000Z";"2020-06-04T10:42:06.000Z";"2781";0.0247953597;0.0250699139;0.0236568838;0.0245194751;2943820.96;18042400.2774981;"2020-06-04T23:59:59.999Z"
"2020-06-03T00:00:00.000Z";"2020-06-03T23:59:59.999Z";"2020-06-03T21:40:06.000Z";"2020-06-03T00:02:16.000Z";"2781";0.0230140313;0.0249612859;0.0229367607;0.0248209799;3545636.77;17807057.8841505;"2020-06-03T23:59:59.999Z"
"2020-06-02T00:00:00.000Z";"2020-06-02T23:59:59.999Z";"2020-06-02T11:57:02.000Z";"2020-06-02T14:57:13.000Z";"2781";0.0235060665;0.0247865926;0.0221747921;0.0230140313;3540951.53;16507834.7152767;"2020-06-02T23:59:59.999Z"
"2020-06-01T00:00:00.000Z";"2020-06-01T23:59:59.999Z";"2020-06-01T21:46:12.000Z";"2020-06-01T00:05:16.000Z";"2781";0.0223292461;0.0243529558;0.0222614301;0.0235590801;3647658.14;16898795.1356163;"2020-06-01T23:59:59.999Z"
"2020-05-31T00:00:00.000Z";"2020-05-31T23:59:59.999Z";"2020-05-31T14:18:09.000Z";"2020-05-31T23:43:15.000Z";"2781";0.0223521156;0.024329084;0.0218586218;0.0223130484;4892076.02;16005925.9653255;"2020-05-31T23:59:59.999Z"
"2020-05-30T00:00:00.000Z";"2020-05-30T23:59:59.999Z";"2020-05-30T04:25:15.000Z";"2020-05-30T22:55:15.000Z";"2781";0.0227748193;0.0238893334;0.0220282529;0.0223574334;3099237;16037732.1354855;"2020-05-30T23:59:59.999Z"
"2020-05-29T00:00:00.000Z";"2020-05-29T23:59:59.999Z";"2020-05-29T20:39:03.000Z";"2020-05-29T11:22:15.000Z";"2781";0.0220622854;0.0231620327;0.0219455695;0.0227872446;3197916.92;16345954.6470781;"2020-05-29T23:59:59.999Z"
"2020-05-28T00:00:00.000Z";"2020-05-28T23:59:59.999Z";"2020-05-28T00:00:09.000Z";"2020-05-28T13:09:08.000Z";"2781";0.0229446896;0.0229446896;0.0211789328;0.0220742691;3369394.53;15834037.6673823;"2020-05-28T23:59:59.999Z"
"2020-05-27T00:00:00.000Z";"2020-05-27T23:59:59.999Z";"2020-05-27T00:04:06.000Z";"2020-05-27T11:09:13.000Z";"2781";0.0237676428;0.0238687532;0.0219029011;0.0229232471;3621201.89;16442819.179756;"2020-05-27T23:59:59.999Z"
"2020-05-26T00:00:00.000Z";"2020-05-26T23:59:59.999Z";"2020-05-26T07:21:10.000Z";"2020-05-26T00:48:13.000Z";"2781";0.0226590912;0.0257877595;0.0222075479;0.0237676428;6913256.77;17053297.2771473;"2020-05-26T23:59:59.999Z"
"2020-05-25T00:00:00.000Z";"2020-05-25T23:59:59.999Z";"2020-05-25T23:23:04.000Z";"2020-05-25T00:06:16.000Z";"2781";0.0200332852;0.0229540594;0.0197974691;0.0226189363;5939978.59;16234973.6015994;"2020-05-25T23:59:59.999Z"
"2020-05-24T00:00:00.000Z";"2020-05-24T23:59:59.999Z";"2020-05-24T23:15:03.000Z";"2020-05-24T16:43:11.000Z";"2781";0.0201127327;0.0209413394;0.0193145113;0.0200452294;4097389.55;14387669.0544796;"2020-05-24T23:59:59.999Z"
"2020-05-23T00:00:00.000Z";"2020-05-23T23:59:59.999Z";"2020-05-23T05:19:02.000Z";"2020-05-23T12:41:07.000Z";"2781";0.0203956136;0.0209209794;0.0197344497;0.0200920287;3261611.99;14421259.6884423;"2020-05-23T23:59:59.999Z"
"2020-05-22T00:00:00.000Z";"2020-05-22T23:59:59.999Z";"2020-05-22T12:34:05.000Z";"2020-05-22T04:48:12.000Z";"2781";0.0191980515;0.0208748323;0.0190135819;0.0203904656;3557053.49;14635465.8823597;"2020-05-22T23:59:59.999Z"
"2020-05-21T00:00:00.000Z";"2020-05-21T23:59:59.999Z";"2020-05-21T08:04:03.000Z";"2020-05-21T19:03:11.000Z";"2781";0.0196893918;0.0198833423;0.0184006339;0.0191833604;2839259.51;13769053.7231574;"2020-05-21T23:59:59.999Z"
"2020-05-20T00:00:00.000Z";"2020-05-20T23:59:59.999Z";"2020-05-20T14:35:05.000Z";"2020-05-20T16:02:14.000Z";"2781";0.0204200757;0.0207441814;0.0193529251;0.0196944773;2744308.02;14135913.087498;"2020-05-20T23:59:59.999Z"
"2020-05-19T00:00:00.000Z";"2020-05-19T23:59:59.999Z";"2020-05-19T11:56:07.000Z";"2020-05-19T08:15:13.000Z";"2781";0.0202917568;0.020593598;0.0197079381;0.0204058797;2376417.92;14646529.5272716;"2020-05-19T23:59:59.999Z"
"2020-05-18T00:00:00.000Z";"2020-05-18T23:59:59.999Z";"2020-05-18T02:21:10.000Z";"2020-05-18T19:16:09.000Z";"2781";0.0205589315;0.0209910542;0.0200630875;0.0202734374;2658048.75;14551467.7025949;"2020-05-18T23:59:59.999Z"
