name;open;high;low;close;volume;marketCap;timestamp
"2781";0.0006682181937;0.00071923867993;0.00021703389167;0.00042497542209;170771.38;1656717.4;"2019-05-01T00:00:00.000Z"
"2781";0.00042497542209;0.00225784829166;0.00035675596299;0.00064520169145;353282.48;2687748.33;"2019-06-01T00:00:00.000Z"
"2781";0.00064520169145;0.00090472860627;0.00057756247876;0.00071180862126;868525.39;2151965.88;"2019-07-01T00:00:00.000Z"
"2781";0.00071199827437;0.00084402914247;0.00041303137291;0.00052779973712;4096386.29;1307880.13;"2019-08-01T00:00:00.000Z"
"2781";0.00052830877235;0.0010540304892;0.00036747288353;0.0003963183351;697455.77;993960.66;"2019-09-01T00:00:00.000Z"
"2781";0.00039673980291;0.00060026471805;0.00025442038167;0.00034043170881;788290.73;853797.81;"2019-10-01T00:00:00.000Z"
"2781";0.00034461582769;0.00120780531208;0.0002446910359;0.00115914628154;926290.22;3829493.47;"2019-11-01T00:00:00.000Z"
"2781";0.00115982979676;0.00175799506375;0.00040528673978;0.00056881158731;618823.53;2207722.24;"2019-12-01T00:00:00.000Z"
"2781";0.00056881158731;0.00068841552665;0.00033068967756;0.00041240627304;371001.73;1600667.99;"2020-01-01T00:00:00.000Z"
"2781";0.00041270828558;0.00151456124907;0.00040894325828;0.00105809708436;445019;4106780.73;"2020-02-01T00:00:00.000Z"
"2781";0.00105545669775;0.00121507112658;0.00024230017359;0.00039121962532;243480.84;1518436.48;"2020-03-01T00:00:00.000Z"
"2781";0.00039121962532;0.00074238814435;0.00033827001164;0.00060124564417;823778.5;2333608.19;"2020-04-01T00:00:00.000Z"
"2781";0.00060124564417;0.0006853032851;0.00036679967463;0.00050859606657;470248.23;1974008.39;"2020-05-01T00:00:00.000Z"
"2781";0.00050883362047;0.00127500009942;0.00045719386025;0.00081789326505;551475.79;3174480.25;"2020-06-01T00:00:00.000Z"
"2781";0.00082102139848;0.00125891434624;0.00063975318756;0.00082790514632;694367.22;3213339.26;"2020-07-01T00:00:00.000Z"
"2781";0.00107061;0.00830408;0.00000936;0.00120127;29568475.48;4662476.21;"2020-08-01T00:00:00.000Z"
"2781";0.00120177;0.00146793;0.00085164;0.00088751;30151587.08;3444343.2;"2020-09-01T00:00:00.000Z"
"2781";0.00087034;0.00091532;0.00042826;0.00050772;22138875.42;1970397.79;"2020-10-01T00:00:00.000Z"
"2781";0.00050772;0.00074359;0.00033234;0.00069371;14340928.18;2692224.14;"2020-11-01T00:00:00.000Z"
"2781";0.0006937;0.00082582;0.00040986;0.00044821;31262853.69;1739469.67;"2020-12-01T00:00:00.000Z"
"2781";0.00044821;0.00100438;0.00044243;0.00078524;23901162.83;3047425.03;"2021-01-01T00:00:00.000Z"
"2781";0.00078501;0.00339188;0.00072694;0.00210102;63606943.58;8153844.47;"2021-02-01T00:00:00.000Z"
"2781";0.00210013;0.03997202;0.00195416;0.0397644;626719139.44;154321226.06;"2021-03-01T00:00:00.000Z"
"2781";0.03969525;0.05583149;0.02416099;0.04117537;1218396443.04;153580451.56;"2021-04-01T00:00:00.000Z"
"2781";0.04117968;0.04131492;0.00942118;0.01897373;722429106.36;74031890.07;"2021-05-01T00:00:00.000Z"
"2781";0.01895562;0.02506692;0.00941094;0.0126096;825471113.6;48352558.54;"2021-06-01T00:00:00.000Z"
"2781";0.01261705;0.01344665;0.00767115;0.01170258;733698896.76;48594788.14;"2021-07-01T00:00:00.000Z"
"2781";0.01172003;0.03907923;0.0110681;0.03341191;1334609416.64;149357413.71;"2021-08-01T00:00:00.000Z"
