timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2021-06-14T00:00:00.000Z";"2021-06-14T23:59:59.999Z";"2021-06-14T14:42:08.000Z";"2021-06-14T00:07:09.000Z";"2781";0.99969507;1.0007816;0.99961714;1.00062581;64693139739.8;62630871997.61;"2021-06-14T23:59:59.999Z"
"2021-06-13T00:00:00.000Z";"2021-06-13T23:59:59.999Z";"2021-06-13T02:11:09.000Z";"2021-06-13T23:31:10.000Z";"2781";1.00113661;1.0012916;0.9995689;0.99973289;62855843707.98;62574982573.81;"2021-06-13T23:59:59.999Z"
"2021-06-12T00:00:00.000Z";"2021-06-12T23:59:59.999Z";"2021-06-12T23:44:10.000Z";"2021-06-12T05:23:10.000Z";"2781";1.00048454;1.00121145;1.00009551;1.0011399;62020661712.55;62663050030.22;"2021-06-12T23:59:59.999Z"
"2021-06-11T00:00:00.000Z";"2021-06-11T23:59:59.999Z";"2021-06-11T00:49:10.000Z";"2021-06-11T13:43:09.000Z";"2781";1.00076436;1.00099789;0.99994571;1.0005113;62233050871.74;62620384240.4;"2021-06-11T23:59:59.999Z"
"2021-06-10T00:00:00.000Z";"2021-06-10T23:59:59.999Z";"2021-06-10T19:14:09.000Z";"2021-06-10T10:27:16.000Z";"2781";1.00053171;1.00103935;1.00016485;1.00073789;72706032484.62;62632364070.6;"2021-06-10T23:59:59.999Z"
"2021-06-09T00:00:00.000Z";"2021-06-09T23:59:59.999Z";"2021-06-09T12:00:11.000Z";"2021-06-09T19:34:09.000Z";"2781";1.00121296;1.00155924;1.00023053;1.00057216;92231696006.5;62411541572.69;"2021-06-09T23:59:59.999Z"
"2021-06-08T00:00:00.000Z";"2021-06-08T23:59:59.999Z";"2021-06-08T21:05:09.000Z";"2021-06-08T15:30:09.000Z";"2781";1.00072942;1.00163419;1.00039937;1.00119008;96727203765.25;62354474177.91;"2021-06-08T23:59:59.999Z"
"2021-06-07T00:00:00.000Z";"2021-06-07T23:59:59.999Z";"2021-06-07T22:38:10.000Z";"2021-06-07T05:06:10.000Z";"2781";1.00085324;1.00121588;0.99991444;1.00078862;70487554951.87;62295343952.87;"2021-06-07T23:59:59.999Z"
"2021-06-06T00:00:00.000Z";"2021-06-06T23:59:59.999Z";"2021-06-06T21:46:09.000Z";"2021-06-06T08:08:09.000Z";"2781";1.00047026;1.0010213;1.00027879;1.00083959;54108953419.13;62298516610.6;"2021-06-06T23:59:59.999Z"
"2021-06-05T00:00:00.000Z";"2021-06-05T23:59:59.999Z";"2021-06-05T06:20:09.000Z";"2021-06-05T15:04:09.000Z";"2781";1.00114612;1.00162479;1.00008591;1.00031258;74062610825.84;62228700923.51;"2021-06-05T23:59:59.999Z"
"2021-06-04T00:00:00.000Z";"2021-06-04T23:59:59.999Z";"2021-06-04T04:35:08.000Z";"2021-06-04T07:31:09.000Z";"2781";1.00045465;1.00147233;1.00008857;1.00103757;92563710563.13;62002522359.71;"2021-06-04T23:59:59.999Z"
"2021-06-03T00:00:00.000Z";"2021-06-03T23:59:59.999Z";"2021-06-03T11:12:09.000Z";"2021-06-03T02:41:09.000Z";"2781";1.00036493;1.0009268;0.99997974;1.00057072;79950612936.06;61706136008.53;"2021-06-03T23:59:59.999Z"
"2021-06-02T00:00:00.000Z";"2021-06-02T23:59:59.999Z";"2021-06-02T15:46:12.000Z";"2021-06-02T03:04:13.000Z";"2781";1.00007064;1.00085208;0.99975994;1.00055005;80399629556.94;61789958473.89;"2021-06-02T23:59:59.999Z"
"2021-06-01T00:00:00.000Z";"2021-06-01T23:59:59.999Z";"2021-06-01T07:39:10.000Z";"2021-06-01T14:57:21.000Z";"2781";1.00047756;1.00106551;0.99973948;1.00010865;84110288078.85;61790048178.69;"2021-06-01T23:59:59.999Z"
"2021-05-31T00:00:00.000Z";"2021-05-31T23:59:59.999Z";"2021-05-31T18:40:13.000Z";"2021-05-31T00:52:12.000Z";"2781";0.99998572;1.00126772;0.99996478;1.00053281;87983357585.94;61816254265.85;"2021-05-31T23:59:59.999Z"
"2021-05-30T00:00:00.000Z";"2021-05-30T23:59:59.999Z";"2021-05-30T09:14:07.000Z";"2021-05-30T12:26:07.000Z";"2781";1.00037216;1.00082072;0.99965014;1.00006295;76081689608.34;61742398035.72;"2021-05-30T23:59:59.999Z"
"2021-05-29T00:00:00.000Z";"2021-05-29T23:59:59.999Z";"2021-05-29T06:14:10.000Z";"2021-05-29T19:34:09.000Z";"2781";1.00049969;1.00117171;1.00008632;1.00039212;93338666927.35;61310543009.69;"2021-05-29T23:59:59.999Z"
"2021-05-28T00:00:00.000Z";"2021-05-28T23:59:59.999Z";"2021-05-28T13:22:09.000Z";"2021-05-28T23:02:10.000Z";"2781";1.00090699;1.00167154;1.00034432;1.00048137;114444985848.4;61155331787.27;"2021-05-28T23:59:59.999Z"
"2021-05-27T00:00:00.000Z";"2021-05-27T23:59:59.999Z";"2021-05-27T01:56:12.000Z";"2021-05-27T13:30:17.000Z";"2781";1.00178937;1.00199867;1.00069793;1.00099112;98115089358.59;60978925181.12;"2021-05-27T23:59:59.999Z"
"2021-05-26T00:00:00.000Z";"2021-05-26T23:59:59.999Z";"2021-05-26T08:55:12.000Z";"2021-05-26T02:31:12.000Z";"2781";1.00111253;1.00199856;1.00080942;1.00176644;115346863805.16;60814128035.8;"2021-05-26T23:59:59.999Z"
"2021-05-25T00:00:00.000Z";"2021-05-25T23:59:59.999Z";"2021-05-25T09:12:11.000Z";"2021-05-25T23:52:12.000Z";"2781";1.00142428;1.00199971;1.00101013;1.0011486;133337899987.72;60124587561.16;"2021-05-25T23:59:59.999Z"
"2021-05-24T00:00:00.000Z";"2021-05-24T23:59:59.999Z";"2021-05-24T00:27:08.000Z";"2021-05-24T18:25:08.000Z";"2781";1.00162312;1.0019977;1.00102922;1.00147161;150726607628.72;59817790389.77;"2021-05-24T23:59:59.999Z"
"2021-05-23T00:00:00.000Z";"2021-05-23T23:59:59.999Z";"2021-05-23T20:01:08.000Z";"2021-05-23T13:46:08.000Z";"2781";1.00156926;1.00199551;1.00044535;1.00167359;166357484551.63;59533859940.63;"2021-05-23T23:59:59.999Z"
"2021-05-22T00:00:00.000Z";"2021-05-22T23:59:59.999Z";"2021-05-22T00:07:08.000Z";"2021-05-22T06:41:08.000Z";"2781";1.0019621;1.00199715;1.00065763;1.00155538;123183907997.65;59506803491.15;"2021-05-22T23:59:59.999Z"
"2021-05-21T00:00:00.000Z";"2021-05-21T23:59:59.999Z";"2021-05-21T03:15:08.000Z";"2021-05-21T21:23:08.000Z";"2781";1.00190705;1.00199988;1.00095588;1.00188755;175788781081.55;58622332737.19;"2021-05-21T23:59:59.999Z"
"2021-05-20T00:00:00.000Z";"2021-05-20T23:59:59.999Z";"2021-05-20T14:27:15.000Z";"2021-05-20T01:03:11.000Z";"2781";1.00172458;1.00199638;1.00088795;1.00185206;203389167819.35;58126966084.94;"2021-05-20T23:59:59.999Z"
"2021-05-19T00:00:00.000Z";"2021-05-19T23:59:59.999Z";"2021-05-19T13:42:08.000Z";"2021-05-19T11:24:08.000Z";"2781";1.00062034;1.00199946;0.99862781;1.00161636;279067455600.19;58434509611.58;"2021-05-19T23:59:59.999Z"
"2021-05-18T00:00:00.000Z";"2021-05-18T23:59:59.999Z";"2021-05-18T18:32:08.000Z";"2021-05-18T03:41:07.000Z";"2781";0.99998314;1.00199525;0.99980153;1.00068048;139497732905.43;58213884693.63;"2021-05-18T23:59:59.999Z"
"2021-05-17T00:00:00.000Z";"2021-05-17T23:59:59.999Z";"2021-05-17T13:45:07.000Z";"2021-05-17T00:32:09.000Z";"2781";0.99985138;1.00019995;0.99980021;0.9998022;174105627752.62;58162791377.28;"2021-05-17T23:59:59.999Z"
"2021-05-16T00:00:00.000Z";"2021-05-16T23:59:59.999Z";"2021-05-16T17:04:09.000Z";"2021-05-16T02:40:09.000Z";"2781";1.00012398;1.00019936;0.99980064;0.99997528;156189820298.34;58308356800.73;"2021-05-16T23:59:59.999Z"
"2021-05-15T00:00:00.000Z";"2021-05-15T23:59:59.999Z";"2021-05-15T16:41:08.000Z";"2021-05-15T18:22:09.000Z";"2781";0.99996028;1.00019996;0.99980108;0.99982253;160240116663.15;58220464098.98;"2021-05-15T23:59:59.999Z"
